frame_id,0's score,pos_x,pos_y
0,0.0,3.0,3.0
1,0.0,3.0,3.0
2,0.0,3.0,3.0
3,0.0,3.0,3.0
4,0.0,3.0,3.0
5,0.0,3.0,3.0
6,2.830298627809056e-07,3.2259999589623654,3.0301333461303104
7,4.6317292344668907e-07,3.4519999178379903,3.0602666929111755
8,7.01133339185711e-07,3.6776955799312554,3.0926003922399357
9,1.1311895843789655e-06,3.9034169913498746,3.124753843488386
10,1.9050469690236523e-06,4.129417260262425,3.1548848649024492
11,2.9911876412068846e-06,4.3554185055838595,3.185008561773196
12,4.652160305591034e-06,4.581427726122764,3.2150723644501156
13,7.153499217750386e-06,4.807436945612118,3.2451361750171905
14,1.0886186503795405e-05,5.033446165831979,3.2751999800925753
15,1.6395621421195946e-05,5.259455415129259,3.305263566573234
16,2.443843188940583e-05,5.485464661229401,3.3353271770890265
17,3.60506918637222e-05,5.71147390683627,3.3653907913131014
18,5.2631926752004095e-05,5.937483152333615,3.395454406360539
19,7.604680746742689e-05,6.163492393004308,3.425518057693288
20,0.00010874500125444139,6.389501631641812,3.4555817243109157
21,0.00015389870518057555,6.6155108660909665,3.4856454224152227
22,1.8938327686474858e-13,6.763653065459043,3.6589598441070974
23,9.294987768827648e-13,6.896007387423264,3.8446109509106696
24,1.4474627256858796e-11,7.015988556640849,4.038488538664338
25,7.952621394925582e-11,7.136182091183339,4.2322345431500645
26,8.265110250105633e-10,7.258120029156914,4.42488744160413
27,3.10903032529359e-09,7.382420497018368,4.616024548648847
28,8.997488771894088e-09,7.5089872215358335,4.805668594811441
29,3.967114926995035e-08,7.640248410956096,4.992094183591463
30,9.60857171829232e-08,7.773209010292192,5.177311566750243
31,2.2110860757795353e-07,7.907605225806153,5.3614898967880755
32,5.506820273656954e-07,8.044985055309711,5.543453581202227
33,1.374019952086152e-06,8.183138317126527,5.724830746935333
34,2.7903279663539266e-06,8.321948775860529,5.905705445403792
35,5.699839847522554e-06,8.461929015578527,6.085676366634117
36,1.1022217406279383e-05,8.602154936651003,6.26545592904146
37,2.511285383441607e-05,8.742782495034035,6.444921496277146
38,4.697041039344311e-05,8.883473370557768,6.624337430754453
39,8.675145957736772e-05,9.02421319965819,6.803714966986792
40,0.00015840687210831784,9.165036087636812,6.983027304045234
41,0.0003351723249260287,9.305900006416094,7.162307409986033
42,0.0005954992269285986,9.446821538610259,7.341542232953136
43,1.7691049391819354e-06,9.674813770122489,7.3434243514599045
44,3.8379929228749044e-06,9.902620477170634,7.352810736487203
45,1.1255394140183852e-05,10.130420527313564,7.362357314663623
46,2.7237331425862913e-05,10.358234467164335,7.371566484532278
47,5.287576300311907e-05,10.585888328675978,7.3841251205584495
48,0.00018152935578643456,10.81285919863043,7.405763609233007
49,0.00045135133392146704,11.037937667483552,7.442146061854219
50,0.0015255238533444114,11.180974700985,7.61969720109896
51,0.003000225760417733,11.403150574818445,7.670901508401624
52,0.009637919789519908,11.631051059523699,7.677637165096416
53,0.025535053767997137,11.853060879683198,7.729556715872077
54,0.08405844124563736,12.067986094199522,7.653457095865719
55,0.24171270661434263,12.283826233882337,7.579992586735781
56,0.8289073127367564,12.478789161603201,7.461783209719788
57,4.075676894767519,12.664909945729969,7.330090181369623
58,9.817120159781876,12.849671762182336,7.196497250489197
59,17.805683464881547,13.036181133920543,7.065355135766965
60,30.7197527508131,13.22153733605553,6.932588128080214
61,61.933023813261954,13.412911519373871,6.808652975846322
62,82.33619752439424,13.60601495777281,6.687429784671913
63,103.63829363216752,13.79740687179632,6.5635220155594896
64,147.28304473854885,14.000618299907241,6.460133836906805
65,165.84308424769077,13.79061206559677,6.54891098233701
66,180.50583713517548,14.00128989219064,6.461739580021322
67,188.88479880777157,14.214076458360012,6.379850159105997
68,188.01038322519105,14.000962296685278,6.460883202327116
69,190.17999620890083,14.21560659653388,6.383994812159915
70,188.00947975180884,14.002583842783313,6.465267848183712
71,190.1802545435575,14.21714459839393,6.388146630922821
72,190.07867537669978,14.4317107836642,6.311040521316873
73,188.88512795529127,14.219167481658666,6.393559275382749
74,188.00751712875197,14.006354162355942,6.475379145386049
75,190.1809000555903,14.220721313883146,6.397721406904216
76,188.0067325297021,14.007999020479675,6.479777643042413
77,190.18124747879102,14.222281329537786,6.401886102906634
78,190.07759366307107,14.436569180966202,6.324009811712247
79,188.88536272545824,14.224338766941822,6.407329985518112
80,190.077135889954,14.438515329089043,6.3291481447442015
81,188.8854293827846,14.226409371291803,6.412784635984064
82,190.07672358641494,14.440473780380824,6.334296237087358
83,190.18219783118033,14.226424285402562,6.412825299857461
84,188.00349637847333,14.014037901538595,6.495747094032382
85,190.18235209327798,14.228010238185705,6.4170080366988325
86,188.00262899095821,14.015717730215997,6.500169873258224
87,190.18251475614167,14.22960355191387,6.421196110041409
88,190.07583404187446,14.443495403653646,6.342238679996292
89,188.88566078544852,14.231710900425627,6.426685848051006
90,188.00024948138437,14.01964056409578,6.51041262064464
91,190.18298176888916,14.233324982409354,6.430895519528023
